formula,h,log10_h,abs_error,log10_abs_error
Backward O(h),3.1622776601683795e-09,-8.5,5.463543950590122e-09,-8.262525558961977
Backward O(h),3.9810717055349855e-09,-8.399999999999999,3.668732984074552e-09,-8.435483895701916
Backward O(h),5.011872336272735e-09,-8.299999999999999,9.006655643517547e-09,-8.045436441561678
Backward O(h),6.309573444801943e-09,-8.2,2.8543677421666303e-09,-8.544490075333046
Backward O(h),7.943282347242822e-09,-8.1,2.3256000458715675e-09,-8.633464972671337
Backward O(h),1e-08,-8.0,2.850324420933248e-10,-9.54510570623619
Backward O(h),1.2589254117941714e-08,-7.899999999999999,3.638197521027564e-09,-8.439113726393016
Backward O(h),1.5848931924611173e-08,-7.799999999999999,6.008590403006053e-09,-8.221227400209967
Backward O(h),1.995262314968883e-08,-7.699999999999999,6.980396927147581e-09,-8.15611988133548
Backward O(h),2.511886431509582e-08,-7.6,5.90093696128946e-09,-8.229079024830645
Backward O(h),3.162277660168379e-08,-7.5,8.57978998958231e-09,-8.066523342393927
Backward O(h),3.9810717055349855e-08,-7.399999999999999,1.0275037820584032e-08,-7.988216570888319
Backward O(h),5.011872336272735e-08,-7.299999999999999,1.1221841900166396e-08,-7.949935854182641
Backward O(h),6.309573444801943e-08,-7.199999999999999,1.562127383003542e-08,-7.8062835546585445
Backward O(h),7.943282347242822e-08,-7.1,1.909785574127909e-08,-7.71901539149609
Backward O(h),1e-07,-7.0,2.415482747153419e-08,-7.616996060161658
Backward O(h),1.2589254117941715e-07,-6.899999999999999,3.009464233372228e-08,-7.521510813775105
Backward O(h),1.5848931924611173e-07,-6.799999999999999,3.788149383066042e-08,-7.421572903226822
Backward O(h),1.995262314968883e-07,-6.699999999999999,4.7877973030630017e-08,-7.319864244235686
Backward O(h),2.5118864315095823e-07,-6.6,6.026542975767768e-08,-7.21993174210235
Backward O(h),3.162277660168379e-07,-6.5,7.581225092145871e-08,-7.120260608646582
Backward O(h),3.9810717055349856e-07,-6.399999999999999,9.54714770573517e-08,-7.020126358330718
Backward O(h),5.011872336272736e-07,-6.299999999999999,1.2009824168490724e-07,-6.9204633508996105
Backward O(h),6.309573444801942e-07,-6.199999999999999,1.5128527075525255e-07,-6.820203353147377
Backward O(h),7.943282347242822e-07,-6.1,1.9045440191600704e-07,-6.720208985167703
Backward O(h),1e-06,-6.0,2.3970462770250833e-07,-6.620323581459617
Backward O(h),1.2589254117941714e-06,-5.899999999999999,3.018023310152884e-07,-6.520277410209311
Backward O(h),1.5848931924611175e-06,-5.799999999999999,3.7993728996266185e-07,-6.420288079358556
Backward O(h),1.995262314968883e-06,-5.699999999999999,4.783040951084061e-07,-6.320295900801943
Backward O(h),2.5118864315095823e-06,-5.6,6.021424076019244e-07,-6.220300785284228
Backward O(h),3.162277660168379e-06,-5.5,7.580374105087273e-07,-6.1203093606257495
Backward O(h),3.981071705534985e-06,-5.399999999999999,9.543101494591255e-07,-6.020310457257903
Backward O(h),5.011872336272735e-06,-5.299999999999999,1.2014081390843145e-06,-5.920309430198358
Backward O(h),6.309573444801943e-06,-5.199999999999999,1.5124825641921191e-06,-5.82030962316726
Backward O(h),7.943282347242822e-06,-5.1,1.9041037248035408e-06,-5.720309397399634
Backward O(h),1e-05,-5.0,2.3971122135035827e-06,-5.620311635317734
Backward O(h),1.2589254117941714e-05,-4.899999999999999,3.017781275649334e-06,-5.520312240445407
Backward O(h),1.5848931924611175e-05,-4.799999999999999,3.7991572909845672e-06,-5.420312725610178
Backward O(h),1.995262314968883e-05,-4.699999999999999,4.782840748229766e-06,-5.32031407936564
Backward O(h),2.5118864315095822e-05,-4.6,6.021221577556801e-06,-5.220315390706885
Backward O(h),3.1622776601683795e-05,-4.5,7.580236344062463e-06,-5.120317253296443
Backward O(h),3.981071705534986e-05,-4.399999999999999,9.542904634174398e-06,-5.020319416218952
Backward O(h),5.011872336272735e-05,-4.299999999999999,1.201373068937528e-05,-4.920322107816428
Backward O(h),6.309573444801943e-05,-4.199999999999999,1.5124270742794543e-05,-4.820325556841818
Backward O(h),7.943282347242822e-05,-4.1,1.9040139210724227e-05,-4.720329880624426
Backward O(h),0.0001,-4.0,2.39698141717426e-05,-4.6203353328624495
Backward O(h),0.00012589254117941712,-3.8999999999999986,3.0175731557391394e-05,-4.5203421923992275
Backward O(h),0.0001584893192461111,-3.8000000000000007,3.798823971534748e-05,-4.420350830152124
Backward O(h),0.00019952623149688828,-3.6999999999999993,4.782316241047635e-05,-4.320361708604847
Backward O(h),0.00025118864315095926,-3.599999999999998,6.0203896167454474e-05,-4.220375401943633
Backward O(h),0.00031622776601683794,-3.5,7.578920663220412e-05,-4.120392639141555
Backward O(h),0.00039810717055349854,-3.3999999999999986,9.540818983444499e-05,-4.020414343878242
Backward O(h),0.0005011872336272714,-3.3000000000000007,0.00012010423745356658,-3.920441669780802
Backward O(h),0.0006309573444801943,-3.1999999999999993,0.00015119029870480638,-3.8204760749336217
Backward O(h),0.0007943282347242854,-3.099999999999998,0.00019031832468863197,-3.720519393909446
Backward O(h),0.001,-3.0,0.00023956648557632576,-3.6205739381496773
Backward O(h),0.0012589254117941714,-2.8999999999999986,0.0003015486445511195,-3.520642619324656
Backward O(h),0.0015848931924611108,-2.8000000000000007,0.0003795516588042114,-3.4207291061801564
Backward O(h),0.001995262314968883,-2.6999999999999993,0.0004777074099368006,-3.3208380221252605
Backward O(h),0.0025118864315095924,-2.599999999999998,0.0006012080744194348,-3.220975195330211
Backward O(h),0.0031622776601683794,-2.5,0.0007565750666425064,-3.1211479752267284
Backward O(h),0.0039810717055349856,-2.3999999999999986,0.0009519943403780706,-3.0213656334956513
Backward O(h),0.005011872336272715,-2.3000000000000007,0.0011977333073470708,-2.921639873133205
Backward O(h),0.006309573444801942,-2.1999999999999993,0.0015066574522265563,-2.8219854759654024
Backward O(h),0.007943282347242854,-2.099999999999998,0.001894867606812456,-2.722421128513538
Backward O(h),0.01,-2.0,0.002382481414125337,-2.6229704786326753
Backward O(h),0.012589254117941713,-1.8999999999999986,0.0029945840506796495,-2.523663492820515
Backward O(h),0.01584893192461111,-1.8000000000000007,0.003762372502584488,-2.424538208304998
Backward O(h),0.01995262314968883,-1.6999999999999993,0.004724512383919688,-2.325643008297768
Backward O(h),0.025118864315095923,-1.5999999999999979,0.005928712651660728,-2.2270395981998643
Backward O(h),0.03162277660168379,-1.5,0.007433495227352593,-2.128806933073263
Backward O(h),0.03981071705534985,-1.3999999999999986,0.009310082826566535,-2.031046455327917
Backward O(h),0.050118723362727144,-1.3000000000000007,0.011644231529629678,-1.9338891677951566
Backward O(h),0.06309573444801943,-1.1999999999999993,0.014537665518564613,-1.8375053275763038
Backward O(h),0.07943282347242854,-1.0999999999999979,0.018108481606680105,-1.7421179636829576
Backward O(h),0.1,-1.0,0.02248940106515207,-1.6480221104853596
Backward O(h),0.12589254117941714,-0.8999999999999986,0.027821925159800198,-1.5556128219589789
Backward O(h),0.1584893192461124,-0.7999999999999972,0.03424308603611226,-1.4654271029884551
Backward O(h),0.19952623149688828,-0.6999999999999993,0.04185923486387633,-1.3782087143019994
Backward O(h),0.25118864315095923,-0.5999999999999979,0.050697642351998806,-1.2950122366691277
Backward O(h),0.31622776601683794,-0.5,0.06062081878228076,-1.217378202078839
Backward O(h),0.39810717055349853,-0.3999999999999986,0.07117937127231544,-1.1476458524402082
Backward O(h),0.5011872336272756,-0.29999999999999716,0.08136599007932188,-1.0895570866015978
Backward O(h),0.6309573444801942,-0.19999999999999932,0.08921637200867427,-1.0495554413572246
Backward O(h),0.7943282347242854,-0.09999999999999788,0.09118896489222172,-1.0400577140441902
Backward O(h),1.0,0.0,0.08126851531803325,-1.090077674233576
Forward O(h^2),1e-20,-20.0,0.8775825618903728,-0.0567120150482362
Forward O(h^2),1.2589254117941713e-20,-19.9,0.8775825618903728,-0.0567120150482362
Forward O(h^2),1.5848931924611108e-20,-19.8,0.8775825618903728,-0.0567120150482362
Forward O(h^2),1.9952623149688828e-20,-19.7,0.8775825618903728,-0.0567120150482362
Forward O(h^2),2.511886431509572e-20,-19.6,0.8775825618903728,-0.0567120150482362
Forward O(h^2),3.162277660168379e-20,-19.5,0.8775825618903728,-0.0567120150482362
Forward O(h^2),3.9810717055349855e-20,-19.4,0.8775825618903728,-0.0567120150482362
Forward O(h^2),5.011872336272715e-20,-19.3,0.8775825618903728,-0.0567120150482362
Forward O(h^2),6.309573444801943e-20,-19.2,0.8775825618903728,-0.0567120150482362
Forward O(h^2),7.94328234724279e-20,-19.1,0.8775825618903728,-0.0567120150482362
Forward O(h^2),1e-19,-19.0,0.8775825618903728,-0.0567120150482362
Forward O(h^2),1.2589254117941713e-19,-18.9,0.8775825618903728,-0.0567120150482362
Forward O(h^2),1.584893192461111e-19,-18.8,0.8775825618903728,-0.0567120150482362
Forward O(h^2),1.995262314968883e-19,-18.7,0.8775825618903728,-0.0567120150482362
Forward O(h^2),2.5118864315095717e-19,-18.6,0.8775825618903728,-0.0567120150482362
Forward O(h^2),3.162277660168379e-19,-18.5,0.8775825618903728,-0.0567120150482362
Forward O(h^2),3.9810717055349853e-19,-18.4,0.8775825618903728,-0.0567120150482362
Forward O(h^2),5.011872336272715e-19,-18.3,0.8775825618903728,-0.0567120150482362
Forward O(h^2),6.309573444801943e-19,-18.2,0.8775825618903728,-0.0567120150482362
Forward O(h^2),7.943282347242789e-19,-18.1,0.8775825618903728,-0.0567120150482362
Forward O(h^2),1e-18,-18.0,0.8775825618903728,-0.0567120150482362
Forward O(h^2),1.2589254117941713e-18,-17.9,0.8775825618903728,-0.0567120150482362
Forward O(h^2),1.5848931924611109e-18,-17.8,0.8775825618903728,-0.0567120150482362
Forward O(h^2),1.995262314968883e-18,-17.7,0.8775825618903728,-0.0567120150482362
Forward O(h^2),2.5118864315095718e-18,-17.6,0.8775825618903728,-0.0567120150482362
Forward O(h^2),3.1622776601683795e-18,-17.5,0.8775825618903728,-0.0567120150482362
Forward O(h^2),3.981071705534985e-18,-17.4,0.8775825618903728,-0.0567120150482362
Forward O(h^2),5.011872336272715e-18,-17.3,0.8775825618903728,-0.0567120150482362
Forward O(h^2),6.309573444801943e-18,-17.2,0.8775825618903728,-0.0567120150482362
Forward O(h^2),7.94328234724279e-18,-17.1,0.8775825618903728,-0.0567120150482362
Forward O(h^2),1e-17,-17.0,0.8775825618903728,-0.0567120150482362
Forward O(h^2),1.2589254117941713e-17,-16.9,0.8775825618903728,-0.0567120150482362
Forward O(h^2),1.584893192461111e-17,-16.8,0.8775825618903728,-0.0567120150482362
Forward O(h^2),1.9952623149688827e-17,-16.7,0.8775825618903728,-0.0567120150482362
Forward O(h^2),2.5118864315095718e-17,-16.6,0.8775825618903728,-0.0567120150482362
Forward O(h^2),3.1622776601683796e-17,-16.5,2.632999296178723,0.4204507430157766
Forward O(h^2),3.9810717055349855e-17,-16.4,2.271959637643097,0.35640061167604764
Forward O(h^2),5.0118723362727144e-17,-16.3,1.9851756430130452,0.2977989380093057
Forward O(h^2),6.309573444801943e-17,-16.2,1.7617948088726196,0.24595532600364356
Forward O(h^2),7.943282347242789e-17,-16.1,1.218949405799021,0.08598567999221231
Forward O(h^2),1e-16,-16.0,0.5101962188910729,-0.29226276430879916
Forward O(h^2),1.2589254117941714e-16,-15.899999999999999,0.22476930723556499,-0.6482629929619066
Forward O(h^2),1.5848931924611109e-16,-15.8,0.3522050333416792,-0.45320444184717157
Forward O(h^2),1.995262314968883e-16,-15.7,0.18204555386389243,-0.7398199234642142
Forward O(h^2),2.511886431509582e-16,-15.6,0.5460917516277229,-0.26273438315978365
Forward O(h^2),3.1622776601683793e-16,-15.5,0.00012580525380245788,-3.900301221770143
Forward O(h^2),3.981071705534986e-16,-15.399999999999999,0.2379190987118065,-0.6235706940189537
Forward O(h^2),5.011872336272715e-16,-15.3,0.23001051923229965,-0.6382523016342591
Forward O(h^2),6.309573444801943e-16,-15.2,0.046199517876674534,-1.3353625565779086
Forward O(h^2),7.943282347242821e-16,-15.1,0.03896977481461883,-1.409272103754423
Forward O(h^2),1e-15,-15.0,0.010595857809752363,-1.974863878314998
Forward O(h^2),1.2589254117941714e-15,-14.899999999999999,0.08388921611969757,-1.0762938637328967
Forward O(h^2),1.584893192461111e-15,-14.8,0.08951626906733245,-1.0480980269850235
Forward O(h^2),1.995262314968883e-15,-14.7,0.02661554854405168,-1.5748645786289395
Forward O(h^2),2.511886431509582e-15,-14.6,0.017442625818781754,-1.758388135643899
Forward O(h^2),3.1622776601683794e-15,-14.5,0.03498252943196456,-1.4561487918090548
Forward O(h^2),3.981071705534985e-15,-14.399999999999999,0.0008749958338434283,-3.057994014798392
Forward O(h^2),5.0118723362727146e-15,-14.3,0.002584027803461564,-2.587702817757072
Forward O(h^2),6.309573444801943e-15,-14.2,0.0022098950306246312,-2.6556283546873662
Forward O(h^2),7.943282347242822e-15,-14.1,0.006455084485317841,-2.190098069235326
Forward O(h^2),1e-14,-14.0,0.0005063724364990918,-3.295529942410413
Forward O(h^2),1.2589254117941714e-14,-13.899999999999999,0.008929289019133813,-2.0491831197631294
Forward O(h^2),1.584893192461111e-14,-13.8,0.0015491692144411484,-2.809901142031409
Forward O(h^2),1.9952623149688828e-14,-13.7,0.004358364287204375,-2.3606764727334713
Forward O(h^2),2.5118864315095823e-14,-13.6,0.001341853429435158,-2.872294919535058
Forward O(h^2),3.1622776601683796e-14,-13.5,0.00012580525380245788,-3.900301221770143
Forward O(h^2),3.981071705534986e-14,-13.399999999999999,0.002269372909596057,-2.6440941337876773
Forward O(h^2),5.0118723362727144e-14,-13.3,0.003137824344022766,-2.5033713719526673
Forward O(h^2),6.309573444801943e-14,-13.2,0.0013092747970593344,-2.882969192011885
Forward O(h^2),7.943282347242822e-14,-13.1,0.0012321993962099986,-2.9093190083511873
Forward O(h^2),1e-13,-13.0,0.0003262948319697756,-3.486389804743486
Forward O(h^2),1.2589254117941713e-13,-12.899999999999999,0.00033094443995151934,-3.480244910900474
Forward O(h^2),1.584893192461111e-13,-12.8,0.0003232883144942411,-3.490409993014139
Forward O(h^2),1.9952623149688827e-13,-12.7,9.307256416513088e-05,-4.031178321034742
Forward O(h^2),2.511886431509582e-13,-12.6,0.00042609755863243226,-3.3704909541250583
Forward O(h^2),3.162277660168379e-13,-12.5,0.0001375072563407631,-3.8616743832475335
Forward O(h^2),3.9810717055349854e-13,-12.399999999999999,3.83695883917623e-05,-4.416012859653525
Forward O(h^2),5.011872336272715e-13,-12.3,9.194337093554328e-05,-4.036479577680902
Forward O(h^2),6.309573444801942e-13,-12.2,5.4403511168255037e-05,-4.264373070305686
Forward O(h^2),7.943282347242822e-13,-12.1,6.066198386522892e-05,-4.217083390800278
Forward O(h^2),1e-12,-12.0,2.0983500197857552e-05,-4.678122066675116
Forward O(h^2),1.258925411794166e-12,-11.9,4.43329539751014e-05,-4.353273330005773
Forward O(h^2),1.5848931924611175e-12,-11.799999999999999,6.198853977845697e-05,-4.207688593905367
Forward O(h^2),1.9952623149688827e-12,-11.7,4.603483744025638e-05,-4.336913386104856
Forward O(h^2),2.5118864315095823e-12,-11.6,1.7258892641702772e-05,-4.762987072759044
Forward O(h^2),3.1622776601683794e-12,-11.5,3.218225228351912e-05,-4.492383564958088
Forward O(h^2),3.9810717055349695e-12,-11.4,1.0433609256121912e-05,-4.981565431854365
Forward O(h^2),5.011872336272735e-12,-11.299999999999999,8.873889854821293e-06,-5.051885966169407
Forward O(h^2),6.309573444801943e-12,-11.2,6.014926037578583e-06,-5.220769708584981
Forward O(h^2),7.943282347242821e-12,-11.1,1.1742904619138628e-05,-4.930224466628492
Forward O(h^2),1e-11,-11.0,1.2209602946455789e-06,-5.9132984589844435
Forward O(h^2),1.2589254117941662e-11,-10.9,2.3887921007936797e-07,-6.621821645732323
Forward O(h^2),1.5848931924611175e-11,-10.799999999999999,4.197011638118475e-06,-5.377059826508399
Forward O(h^2),1.9952623149688828e-11,-10.7,4.043827137700795e-06,-5.3932074175585925
Forward O(h^2),2.5118864315095823e-11,-10.6,3.9992602312022285e-06,-5.398020335476864
Forward O(h^2),3.1622776601683794e-11,-10.5,2.9260824022658838e-06,-5.533713447744042
Forward O(h^2),3.9810717055349857e-11,-10.399999999999999,1.3701582672887014e-06,-5.863229264493067
Forward O(h^2),5.011872336272735e-11,-10.299999999999999,2.782127908718124e-06,-5.555622907135673
Forward O(h^2),6.309573444801942e-11,-10.2,5.835173892965173e-07,-6.233946197094204
Forward O(h^2),7.943282347242822e-11,-10.1,4.868651923839451e-07,-6.31259127350492
Forward O(h^2),1e-10,-10.0,3.8829302617671146e-07,-6.4108404094028835
Forward O(h^2),1.2589254117941713e-10,-9.899999999999999,2.3887921374310395e-07,-6.621821639071467
Forward O(h^2),1.5848931924611173e-10,-9.799999999999999,6.008590403006053e-09,-8.221227400209967
Forward O(h^2),1.9952623149688828e-10,-9.7,2.685023120507779e-07,-6.571051970275146
Forward O(h^2),2.511886431509582e-10,-9.6,1.318674449635182e-07,-6.879862408530893
Forward O(h^2),3.1622776601683795e-10,-9.5,4.969802296361792e-07,-6.30366088758597
Forward O(h^2),3.9810717055349854e-10,-9.399999999999999,9.393766231546863e-08,-7.027160251648243
Forward O(h^2),5.011872336272735e-10,-9.299999999999999,6.852485989750079e-08,-7.164151843724319
Forward O(h^2),6.309573444801942e-10,-9.2,7.63269534242994e-08,-7.117322072053369
Forward O(h^2),7.943282347242822e-10,-9.1,3.726779951307435e-08,-7.428666249519901
Forward O(h^2),1e-09,-9.0,1.3849284563605124e-07,-6.858572661119659
Forward O(h^2),1.2589254117941712e-09,-8.899999999999999,4.045587720380439e-08,-7.393018377592614
Forward O(h^2),1.5848931924611173e-09,-8.799999999999999,6.008590403006053e-09,-8.221227400209967
Forward O(h^2),1.9952623149688828e-09,-8.7,9.712491144675539e-09,-8.012669364157084
Forward O(h^2),2.511886431509582e-09,-8.6,4.346989557202363e-08,-7.361811403116004
Forward O(h^2),3.1622776601683795e-09,-8.5,5.463543950590122e-09,-8.262525558961977
Forward O(h^2),3.9810717055349855e-09,-8.399999999999999,3.668732984074552e-09,-8.435483895701916
Forward O(h^2),5.011872336272735e-09,-8.299999999999999,7.607240615215005e-09,-8.118772846896354
Forward O(h^2),6.309573444801943e-09,-8.2,1.5445945633629776e-09,-8.811185498117105
Forward O(h^2),7.943282347242822e-09,-8.1,5.819819959285155e-09,-8.235090450384202
Forward O(h^2),1e-08,-8.0,5.8361475652191075e-09,-8.233873735635651
Forward O(h^2),1.2589254117941714e-08,-7.899999999999999,5.1806174905522084e-09,-8.285618472541112
Forward O(h^2),1.5848931924611173e-08,-7.799999999999999,2.7477017328081388e-09,-8.561030412378846
Forward O(h^2),1.995262314968883e-08,-7.699999999999999,4.148195120734499e-09,-8.382140823675163
Forward O(h^2),2.511886431509582e-08,-7.6,1.4810594972658464e-09,-8.829427494608279
Forward O(h^2),3.162277660168379e-08,-7.5,6.804146135408473e-10,-9.167226367440426
Forward O(h^2),3.9810717055349855e-08,-7.399999999999999,5.143983017319442e-10,-9.288700473889556
Forward O(h^2),5.011872336272735e-08,-7.299999999999999,6.997076251735734e-10,-9.155083393269848
Forward O(h^2),6.309573444801943e-08,-7.199999999999999,1.9745752810607087e-09,-8.704526304051512
Forward O(h^2),7.943282347242822e-08,-7.1,8.191979317118125e-10,-9.086611152861508
Forward O(h^2),1e-07,-7.0,1.38030209484441e-09,-8.860025852898916
Forward O(h^2),1.2589254117941715e-07,-6.899999999999999,1.097989477116812e-10,-9.95940182204622
Forward O(h^2),1.5848931924611173e-07,-6.799999999999999,1.2081413647280215e-10,-9.917882245905846
Forward O(h^2),1.995262314968883e-07,-6.699999999999999,5.814565495754209e-10,-9.235482733187762
Forward O(h^2),2.5118864315095823e-07,-6.6,3.9738845547532264e-10,-9.400784753723913
Forward O(h^2),3.162277660168379e-07,-6.5,1.0952283524545692e-10,-9.960495322036971
Forward O(h^2),3.9810717055349856e-07,-6.399999999999999,2.6366242522612993e-11,-10.578951757501518
Forward O(h^2),5.011872336272736e-07,-6.299999999999999,3.515165936107678e-11,-10.454054168955697
Forward O(h^2),6.309573444801942e-07,-6.199999999999999,3.903177780983924e-11,-10.408581667129736
Forward O(h^2),7.943282347242822e-07,-6.1,1.5527357177802514e-11,-10.80890245674849
Forward O(h^2),1e-06,-6.0,6.298783716829348e-11,-10.200743303890194
Forward O(h^2),1.2589254117941714e-06,-5.899999999999999,4.4530379383900254e-11,-10.351343604809658
Forward O(h^2),1.5848931924611175e-06,-5.799999999999999,3.32512906098259e-11,-10.478191493403045
Forward O(h^2),1.995262314968883e-06,-5.699999999999999,4.4526826670221453e-11,-10.351378254986004
Forward O(h^2),2.5118864315095823e-06,-5.6,2.2499890839355885e-11,-10.647819588909988
Forward O(h^2),3.162277660168379e-06,-5.5,1.297495444418928e-11,-10.886894158309712
Forward O(h^2),3.981071705534985e-06,-5.399999999999999,1.546496264381858e-11,-10.810651124713699
Forward O(h^2),5.011872336272735e-06,-5.299999999999999,7.46191997080814e-12,-11.12714941308436
Forward O(h^2),6.309573444801943e-06,-5.199999999999999,9.356626584633432e-12,-11.028880702517338
Forward O(h^2),7.943282347242822e-06,-5.1,5.437983396916479e-12,-11.264562122721038
Forward O(h^2),1e-05,-5.0,1.8578805160984757e-11,-10.730982219765243
Forward O(h^2),1.2589254117941714e-05,-4.899999999999999,4.4530379383900254e-11,-10.351343604809658
Forward O(h^2),1.5848931924611175e-05,-4.799999999999999,7.357547904263129e-11,-10.13326690157094
Forward O(h^2),1.995262314968883e-05,-4.699999999999999,1.1544665223794937e-10,-9.937618656386178
Forward O(h^2),2.5118864315095822e-05,-4.6,1.8493040432332464e-10,-9.732991680813141
Forward O(h^2),3.1622776601683795e-05,-4.5,2.933451259679032e-10,-9.532621123342757
Forward O(h^2),3.981071705534986e-05,-4.399999999999999,4.662922270526337e-10,-9.331341824040008
Forward O(h^2),5.011872336272735e-05,-4.299999999999999,7.340429375446433e-10,-9.134278535460899
Forward O(h^2),6.309573444801943e-05,-4.199999999999999,1.1667237176382628e-09,-8.933031973526788
Forward O(h^2),7.943282347242822e-05,-4.1,1.8465424744817938e-09,-8.733640698183104
Forward O(h^2),0.0001,-4.0,2.925142794651947e-09,-8.533852928414042
Forward O(h^2),0.00012589254117941712,-3.8999999999999986,4.6364874162208025e-09,-8.333810914587643
Forward O(h^2),0.0001584893192461111,-3.8000000000000007,7.347255803757946e-09,-8.133874839395236
Forward O(h^2),0.00019952623149688828,-3.6999999999999993,1.1644807340616126e-08,-7.9338676923246165
Forward O(h^2),0.00025118864315095926,-3.599999999999998,1.8455705741438067e-08,-7.733869342841562
Forward O(h^2),0.00031622776601683794,-3.5,2.924868092168964e-08,-7.533893715268946
Forward O(h^2),0.00039810717055349854,-3.3999999999999986,4.635524186724638e-08,-7.333901148568015
Forward O(h^2),0.0005011872336272714,-3.3000000000000007,7.346425701104664e-08,-7.133923909330773
Forward O(h^2),0.0006309573444801943,-3.1999999999999993,1.1642701380765175e-07,-6.933946241452031
Forward O(h^2),0.0007943282347242854,-3.099999999999998,1.845121628818447e-07,-6.733975000245495
Forward O(h^2),0.001,-3.0,2.924076085708549e-07,-6.534011331039257
Forward O(h^2),0.0012589254117941714,-2.8999999999999986,4.633854648883329e-07,-6.334057592940935
Forward O(h^2),0.0015848931924611108,-2.8000000000000007,7.34318078898788e-07,-6.1341157793377
Forward O(h^2),0.001995262314968883,-2.6999999999999993,1.1636193939512651e-06,-5.934189049013303
Forward O(h^2),0.0025118864315095924,-2.599999999999998,1.8438201950798927e-06,-5.734281432573056
Forward O(h^2),0.0031622776601683794,-2.5,2.921474810735347e-06,-5.534397853870504
Forward O(h^2),0.0039810717055349856,-2.3999999999999986,4.628660630001669e-06,-5.334544660202414
Forward O(h^2),0.005011872336272715,-2.3000000000000007,7.332805561865996e-06,-5.134729830690769
Forward O(h^2),0.006309573444801942,-2.1999999999999993,1.1615461738223587e-05,-4.934963521431822
Forward O(h^2),0.007943282347242854,-2.099999999999998,1.8396761301775477e-05,-4.735258626586642
Forward O(h^2),0.01,-2.0,2.9131873834797872e-05,-4.535631579569399
Forward O(h^2),0.012589254117941713,-1.8999999999999986,4.6120777262403934e-05,-4.336103382254863
Forward O(h^2),0.01584893192461111,-1.8000000000000007,7.299599424426262e-05,-4.13670097173359
Forward O(h^2),0.01995262314968883,-1.6999999999999993,0.00011548908741787489,-3.9374590503874263
Forward O(h^2),0.025118864315095923,-1.5999999999999979,0.0001826322343337905,-3.738422567668087
Forward O(h^2),0.03162277660168379,-1.5,0.0002886355867669499,-3.539650124442385
Forward O(h^2),0.03981071705534985,-1.3999999999999986,0.00045580731120986595,-3.3412187129585496
Forward O(h^2),0.050118723362727144,-1.3000000000000007,0.0007190673685882887,-3.1432304191643503
Forward O(h^2),0.06309573444801943,-1.1999999999999993,0.0011328644368792107,-2.945822056454111
Forward O(h^2),0.07943282347242854,-1.0999999999999979,0.0017816432313128017,-2.749179257753988
Forward O(h^2),0.1,-1.0,0.002795390758834504,-2.5535574748817416
Forward O(h^2),0.12589254117941714,-0.8999999999999986,0.00437205986401501,-2.3593139001456214
Forward O(h^2),0.1584893192461124,-0.7999999999999972,0.006808366604490801,-2.166957067197737
Forward O(h^2),0.19952623149688828,-0.6999999999999993,0.01053838632153381,-1.9772258848830726
Forward O(h^2),0.25118864315095923,-0.5999999999999979,0.016172626352175645,-1.7912194471537255
Forward O(h^2),0.31622776601683794,-0.5,0.024512146731981432,-1.6106186523127022
Forward O(h^2),0.39810717055349853,-0.3999999999999986,0.0364682712438833,-1.4380848236628325
Forward O(h^2),0.5011872336272756,-0.29999999999999716,0.052719140485120275,-1.2780316789453876
Forward O(h^2),0.6309573444801942,-0.19999999999999932,0.07272883981059763,-1.1382933403520399
Forward O(h^2),0.7943282347242854,-0.09999999999999788,0.09238482127655911,-1.034399377019451
Forward O(h^2),1.0,0.0,0.0990330313594534,-1.004219927175066
Backward O(h^2),1e-20,-20.0,0.8775825618903728,-0.0567120150482362
Backward O(h^2),1.2589254117941713e-20,-19.9,0.8775825618903728,-0.0567120150482362
Backward O(h^2),1.5848931924611108e-20,-19.8,0.8775825618903728,-0.0567120150482362
Backward O(h^2),1.9952623149688828e-20,-19.7,0.8775825618903728,-0.0567120150482362
Backward O(h^2),2.511886431509572e-20,-19.6,0.8775825618903728,-0.0567120150482362
Backward O(h^2),3.162277660168379e-20,-19.5,0.8775825618903728,-0.0567120150482362
Backward O(h^2),3.9810717055349855e-20,-19.4,0.8775825618903728,-0.0567120150482362
Backward O(h^2),5.011872336272715e-20,-19.3,0.8775825618903728,-0.0567120150482362
Backward O(h^2),6.309573444801943e-20,-19.2,0.8775825618903728,-0.0567120150482362
Backward O(h^2),7.94328234724279e-20,-19.1,0.8775825618903728,-0.0567120150482362
Backward O(h^2),1e-19,-19.0,0.8775825618903728,-0.0567120150482362
Backward O(h^2),1.2589254117941713e-19,-18.9,0.8775825618903728,-0.0567120150482362
Backward O(h^2),1.584893192461111e-19,-18.8,0.8775825618903728,-0.0567120150482362
Backward O(h^2),1.995262314968883e-19,-18.7,0.8775825618903728,-0.0567120150482362
Backward O(h^2),2.5118864315095717e-19,-18.6,0.8775825618903728,-0.0567120150482362
Backward O(h^2),3.162277660168379e-19,-18.5,0.8775825618903728,-0.0567120150482362
Backward O(h^2),3.9810717055349853e-19,-18.4,0.8775825618903728,-0.0567120150482362
Backward O(h^2),5.011872336272715e-19,-18.3,0.8775825618903728,-0.0567120150482362
Backward O(h^2),6.309573444801943e-19,-18.2,0.8775825618903728,-0.0567120150482362
Backward O(h^2),7.943282347242789e-19,-18.1,0.8775825618903728,-0.0567120150482362
Backward O(h^2),1e-18,-18.0,0.8775825618903728,-0.0567120150482362
