case,sweep,T,E,E_per_spin,M,m,abs_m,m2,acceptance
L30_T4,321,4.0,-548.0,-0.6088888888888889,52,0.057777777777777775,0.057777777777777775,0.003338271604938271,0.5866666666666667
L30_T4,322,4.0,-468.0,-0.52,34,0.03777777777777778,0.03777777777777778,0.0014271604938271606,0.6011111111111112
L30_T4,323,4.0,-552.0,-0.6133333333333333,-26,-0.028888888888888888,0.028888888888888888,0.0008345679012345678,0.6
L30_T4,324,4.0,-488.0,-0.5422222222222223,-38,-0.042222222222222223,0.042222222222222223,0.0017827160493827162,0.5911111111111111
L30_T4,325,4.0,-500.0,-0.5555555555555556,-16,-0.017777777777777778,0.017777777777777778,0.0003160493827160494,0.63
L30_T4,326,4.0,-428.0,-0.47555555555555556,6,0.006666666666666667,0.006666666666666667,4.444444444444445e-05,0.6277777777777778
L30_T4,327,4.0,-480.0,-0.5333333333333333,26,0.028888888888888888,0.028888888888888888,0.0008345679012345678,0.64
L30_T4,328,4.0,-532.0,-0.5911111111111111,38,0.042222222222222223,0.042222222222222223,0.0017827160493827162,0.6044444444444445
L30_T4,329,4.0,-416.0,-0.4622222222222222,-10,-0.011111111111111112,0.011111111111111112,0.0001234567901234568,0.6066666666666667
L30_T4,330,4.0,-468.0,-0.52,-68,-0.07555555555555556,0.07555555555555556,0.005708641975308642,0.6388888888888888
L30_T4,331,4.0,-508.0,-0.5644444444444444,-24,-0.02666666666666667,0.02666666666666667,0.0007111111111111113,0.6244444444444445
L30_T4,332,4.0,-560.0,-0.6222222222222222,-28,-0.03111111111111111,0.03111111111111111,0.0009679012345679012,0.5933333333333334
L30_T4,333,4.0,-480.0,-0.5333333333333333,6,0.006666666666666667,0.006666666666666667,4.444444444444445e-05,0.6055555555555555
L30_T4,334,4.0,-464.0,-0.5155555555555555,20,0.022222222222222223,0.022222222222222223,0.0004938271604938272,0.6433333333333333
L30_T4,335,4.0,-508.0,-0.5644444444444444,8,0.008888888888888889,0.008888888888888889,7.901234567901235e-05,0.6022222222222222
L30_T4,336,4.0,-572.0,-0.6355555555555555,-10,-0.011111111111111112,0.011111111111111112,0.0001234567901234568,0.5833333333333334
L30_T4,337,4.0,-484.0,-0.5377777777777778,-58,-0.06444444444444444,0.06444444444444444,0.004153086419753086,0.6088888888888889
L30_T4,338,4.0,-520.0,-0.5777777777777777,-52,-0.057777777777777775,0.057777777777777775,0.003338271604938271,0.6055555555555555
L30_T4,339,4.0,-484.0,-0.5377777777777778,30,0.03333333333333333,0.03333333333333333,0.0011111111111111111,0.6122222222222222
L30_T4,340,4.0,-504.0,-0.56,4,0.0044444444444444444,0.0044444444444444444,1.9753086419753087e-05,0.6344444444444445
L30_T4,341,4.0,-536.0,-0.5955555555555555,-100,-0.1111111111111111,0.1111111111111111,0.012345679012345678,0.6155555555555555
L30_T4,342,4.0,-504.0,-0.56,-84,-0.09333333333333334,0.09333333333333334,0.008711111111111112,0.6111111111111112
L30_T4,343,4.0,-500.0,-0.5555555555555556,-48,-0.05333333333333334,0.05333333333333334,0.002844444444444445,0.6111111111111112
L30_T4,344,4.0,-504.0,-0.56,-6,-0.006666666666666667,0.006666666666666667,4.444444444444445e-05,0.6011111111111112
L30_T4,345,4.0,-464.0,-0.5155555555555555,36,0.04,0.04,0.0016,0.6388888888888888
L30_T4,346,4.0,-472.0,-0.5244444444444445,18,0.02,0.02,0.0004,0.6322222222222222
L30_T4,347,4.0,-444.0,-0.49333333333333335,22,0.024444444444444446,0.024444444444444446,0.0005975308641975309,0.6288888888888889
L30_T4,348,4.0,-492.0,-0.5466666666666666,86,0.09555555555555556,0.09555555555555556,0.009130864197530866,0.6422222222222222
L30_T4,349,4.0,-584.0,-0.6488888888888888,24,0.02666666666666667,0.02666666666666667,0.0007111111111111113,0.6033333333333334
L30_T4,350,4.0,-508.0,-0.5644444444444444,-110,-0.12222222222222222,0.12222222222222222,0.01493827160493827,0.5588888888888889
L30_T4,351,4.0,-596.0,-0.6622222222222223,-212,-0.23555555555555555,0.23555555555555555,0.055486419753086415,0.5855555555555556
L30_T4,352,4.0,-528.0,-0.5866666666666667,-42,-0.04666666666666667,0.04666666666666667,0.002177777777777778,0.5855555555555556
L30_T4,353,4.0,-400.0,-0.4444444444444444,72,0.08,0.08,0.0064,0.6233333333333333
L30_T4,354,4.0,-524.0,-0.5822222222222222,106,0.11777777777777777,0.11777777777777777,0.013871604938271604,0.6188888888888889
L30_T4,355,4.0,-508.0,-0.5644444444444444,14,0.015555555555555555,0.015555555555555555,0.0002419753086419753,0.5911111111111111
L30_T4,356,4.0,-572.0,-0.6355555555555555,-76,-0.08444444444444445,0.08444444444444445,0.007130864197530865,0.59
L30_T4,357,4.0,-484.0,-0.5377777777777778,-96,-0.10666666666666667,0.10666666666666667,0.01137777777777778,0.5911111111111111
L30_T4,358,4.0,-496.0,-0.5511111111111111,50,0.05555555555555555,0.05555555555555555,0.0030864197530864196,0.61
L30_T4,359,4.0,-484.0,-0.5377777777777778,138,0.15333333333333332,0.15333333333333332,0.023511111111111108,0.6244444444444445
L30_T4,360,4.0,-548.0,-0.6088888888888889,70,0.07777777777777778,0.07777777777777778,0.006049382716049383,0.6022222222222222
L30_T4,361,4.0,-472.0,-0.5244444444444445,-14,-0.015555555555555555,0.015555555555555555,0.0002419753086419753,0.5933333333333334
L30_T4,362,4.0,-528.0,-0.5866666666666667,-26,-0.028888888888888888,0.028888888888888888,0.0008345679012345678,0.6022222222222222
L30_T4,363,4.0,-464.0,-0.5155555555555555,10,0.011111111111111112,0.011111111111111112,0.0001234567901234568,0.6133333333333333
L30_T4,364,4.0,-444.0,-0.49333333333333335,-40,-0.044444444444444446,0.044444444444444446,0.0019753086419753087,0.6322222222222222
L30_T4,365,4.0,-524.0,-0.5822222222222222,-60,-0.06666666666666667,0.06666666666666667,0.0044444444444444444,0.6222222222222222
L30_T4,366,4.0,-544.0,-0.6044444444444445,34,0.03777777777777778,0.03777777777777778,0.0014271604938271606,0.6055555555555555
L30_T4,367,4.0,-496.0,-0.5511111111111111,90,0.1,0.1,0.010000000000000002,0.5977777777777777
L30_T4,368,4.0,-588.0,-0.6533333333333333,24,0.02666666666666667,0.02666666666666667,0.0007111111111111113,0.6011111111111112
L30_T4,369,4.0,-468.0,-0.52,-20,-0.022222222222222223,0.022222222222222223,0.0004938271604938272,0.6066666666666667
L30_T4,370,4.0,-596.0,-0.6622222222222223,-58,-0.06444444444444444,0.06444444444444444,0.004153086419753086,0.5922222222222222
L30_T4,371,4.0,-532.0,-0.5911111111111111,-14,-0.015555555555555555,0.015555555555555555,0.0002419753086419753,0.5577777777777778
L30_T4,372,4.0,-564.0,-0.6266666666666667,38,0.042222222222222223,0.042222222222222223,0.0017827160493827162,0.5777777777777777
L30_T4,373,4.0,-568.0,-0.6311111111111111,-24,-0.02666666666666667,0.02666666666666667,0.0007111111111111113,0.5744444444444444
L30_T4,374,4.0,-512.0,-0.5688888888888889,-6,-0.006666666666666667,0.006666666666666667,4.444444444444445e-05,0.59
L30_T4,375,4.0,-468.0,-0.52,0,0.0,0.0,0.0,0.6055555555555555
L30_T4,376,4.0,-548.0,-0.6088888888888889,32,0.035555555555555556,0.035555555555555556,0.0012641975308641975,0.6
L30_T4,377,4.0,-476.0,-0.5288888888888889,92,0.10222222222222223,0.10222222222222223,0.010449382716049383,0.6155555555555555
L30_T4,378,4.0,-476.0,-0.5288888888888889,50,0.05555555555555555,0.05555555555555555,0.0030864197530864196,0.6411111111111111
L30_T4,379,4.0,-628.0,-0.6977777777777778,-60,-0.06666666666666667,0.06666666666666667,0.0044444444444444444,0.5566666666666666
L30_T4,380,4.0,-476.0,-0.5288888888888889,-92,-0.10222222222222223,0.10222222222222223,0.010449382716049383,0.5911111111111111
L30_T4,381,4.0,-464.0,-0.5155555555555555,-90,-0.1,0.1,0.010000000000000002,0.6255555555555555
L30_T4,382,4.0,-512.0,-0.5688888888888889,-46,-0.051111111111111114,0.051111111111111114,0.0026123456790123458,0.64
L30_T4,383,4.0,-476.0,-0.5288888888888889,66,0.07333333333333333,0.07333333333333333,0.005377777777777778,0.6377777777777778
L30_T4,384,4.0,-504.0,-0.56,56,0.06222222222222222,0.06222222222222222,0.003871604938271605,0.6188888888888889
L30_T4,385,4.0,-484.0,-0.5377777777777778,46,0.051111111111111114,0.051111111111111114,0.0026123456790123458,0.6233333333333333
L30_T4,386,4.0,-572.0,-0.6355555555555555,-112,-0.12444444444444444,0.12444444444444444,0.01548641975308642,0.5855555555555556
L30_T4,387,4.0,-536.0,-0.5955555555555555,-162,-0.18,0.18,0.0324,0.5944444444444444
L30_T4,388,4.0,-552.0,-0.6133333333333333,-138,-0.15333333333333332,0.15333333333333332,0.023511111111111108,0.5711111111111111
L30_T4,389,4.0,-508.0,-0.5644444444444444,-74,-0.08222222222222222,0.08222222222222222,0.006760493827160494,0.5977777777777777
L30_T4,390,4.0,-504.0,-0.56,18,0.02,0.02,0.0004,0.6111111111111112
L30_T4,391,4.0,-492.0,-0.5466666666666666,150,0.16666666666666666,0.16666666666666666,0.027777777777777776,0.6066666666666667
L30_T4,392,4.0,-452.0,-0.5022222222222222,136,0.1511111111111111,0.1511111111111111,0.02283456790123457,0.6077777777777778
L30_T4,393,4.0,-532.0,-0.5911111111111111,84,0.09333333333333334,0.09333333333333334,0.008711111111111112,0.6222222222222222
L30_T4,394,4.0,-548.0,-0.6088888888888889,62,0.06888888888888889,0.06888888888888889,0.004745679012345679,0.5833333333333334
L30_T4,395,4.0,-540.0,-0.6,10,0.011111111111111112,0.011111111111111112,0.0001234567901234568,0.5911111111111111
L30_T4,396,4.0,-468.0,-0.52,-46,-0.051111111111111114,0.051111111111111114,0.0026123456790123458,0.6022222222222222
L30_T4,397,4.0,-516.0,-0.5733333333333334,-86,-0.09555555555555556,0.09555555555555556,0.009130864197530866,0.6377777777777778
L30_T4,398,4.0,-568.0,-0.6311111111111111,-74,-0.08222222222222222,0.08222222222222222,0.006760493827160494,0.5844444444444444
L30_T4,399,4.0,-480.0,-0.5333333333333333,-80,-0.08888888888888889,0.08888888888888889,0.007901234567901235,0.5922222222222222
L30_T4,400,4.0,-480.0,-0.5333333333333333,-10,-0.011111111111111112,0.011111111111111112,0.0001234567901234568,0.6211111111111111
L30_T4,401,4.0,-452.0,-0.5022222222222222,-18,-0.02,0.02,0.0004,0.6266666666666667
L30_T4,402,4.0,-624.0,-0.6933333333333334,-18,-0.02,0.02,0.0004,0.5755555555555556
L30_T4,403,4.0,-412.0,-0.4577777777777778,56,0.06222222222222222,0.06222222222222222,0.003871604938271605,0.5811111111111111
L30_T4,404,4.0,-520.0,-0.5777777777777777,108,0.12,0.12,0.0144,0.62
L30_T4,405,4.0,-484.0,-0.5377777777777778,24,0.02666666666666667,0.02666666666666667,0.0007111111111111113,0.6555555555555556
L30_T4,406,4.0,-356.0,-0.39555555555555555,-36,-0.04,0.04,0.0016,0.6355555555555555
L30_T4,407,4.0,-540.0,-0.6,10,0.011111111111111112,0.011111111111111112,0.0001234567901234568,0.6211111111111111
L30_T4,408,4.0,-544.0,-0.6044444444444445,48,0.05333333333333334,0.05333333333333334,0.002844444444444445,0.5788888888888889
L30_T4,409,4.0,-580.0,-0.6444444444444445,32,0.035555555555555556,0.035555555555555556,0.0012641975308641975,0.5777777777777777
L30_T4,410,4.0,-520.0,-0.5777777777777777,-76,-0.08444444444444445,0.08444444444444445,0.007130864197530865,0.5844444444444444
L30_T4,411,4.0,-488.0,-0.5422222222222223,-76,-0.08444444444444445,0.08444444444444445,0.007130864197530865,0.62
L30_T4,412,4.0,-564.0,-0.6266666666666667,-22,-0.024444444444444446,0.024444444444444446,0.0005975308641975309,0.6144444444444445
L30_T4,413,4.0,-496.0,-0.5511111111111111,12,0.013333333333333334,0.013333333333333334,0.0001777777777777778,0.6077777777777778
L30_T4,414,4.0,-612.0,-0.68,76,0.08444444444444445,0.08444444444444445,0.007130864197530865,0.5977777777777777
L30_T4,415,4.0,-536.0,-0.5955555555555555,36,0.04,0.04,0.0016,0.5622222222222222
L30_T4,416,4.0,-488.0,-0.5422222222222223,-146,-0.1622222222222222,0.1622222222222222,0.026316049382716047,0.6366666666666667
L30_T4,417,4.0,-508.0,-0.5644444444444444,-114,-0.12666666666666668,0.12666666666666668,0.016044444444444448,0.6088888888888889
L30_T4,418,4.0,-520.0,-0.5777777777777777,48,0.05333333333333334,0.05333333333333334,0.002844444444444445,0.6122222222222222
L30_T4,419,4.0,-432.0,-0.48,112,0.12444444444444444,0.12444444444444444,0.01548641975308642,0.6111111111111112
L30_T4,420,4.0,-528.0,-0.5866666666666667,38,0.042222222222222223,0.042222222222222223,0.0017827160493827162,0.6433333333333333
L30_T4,421,4.0,-496.0,-0.5511111111111111,-40,-0.044444444444444446,0.044444444444444446,0.0019753086419753087,0.5966666666666667
L30_T4,422,4.0,-552.0,-0.6133333333333333,-76,-0.08444444444444445,0.08444444444444445,0.007130864197530865,0.6022222222222222
L30_T4,423,4.0,-524.0,-0.5822222222222222,-102,-0.11333333333333333,0.11333333333333333,0.012844444444444443,0.5877777777777777
L30_T4,424,4.0,-508.0,-0.5644444444444444,-80,-0.08888888888888889,0.08888888888888889,0.007901234567901235,0.6188888888888889
L30_T4,425,4.0,-468.0,-0.52,-88,-0.09777777777777778,0.09777777777777778,0.009560493827160494,0.6022222222222222
L30_T4,426,4.0,-496.0,-0.5511111111111111,-24,-0.02666666666666667,0.02666666666666667,0.0007111111111111113,0.6311111111111111
L30_T4,427,4.0,-436.0,-0.48444444444444446,-22,-0.024444444444444446,0.024444444444444446,0.0005975308641975309,0.6011111111111112
L30_T4,428,4.0,-432.0,-0.48,-14,-0.015555555555555555,0.015555555555555555,0.0002419753086419753,0.6311111111111111
L30_T4,429,4.0,-512.0,-0.5688888888888889,-64,-0.07111111111111111,0.07111111111111111,0.00505679012345679,0.6166666666666667
L30_T4,430,4.0,-468.0,-0.52,-66,-0.07333333333333333,0.07333333333333333,0.005377777777777778,0.6277777777777778
L30_T4,431,4.0,-484.0,-0.5377777777777778,-90,-0.1,0.1,0.010000000000000002,0.62
L30_T4,432,4.0,-444.0,-0.49333333333333335,-152,-0.1688888888888889,0.1688888888888889,0.02852345679012346,0.6322222222222222
L30_T4,433,4.0,-424.0,-0.4711111111111111,2,0.0022222222222222222,0.0022222222222222222,4.938271604938272e-06,0.6366666666666667
L30_T4,434,4.0,-512.0,-0.5688888888888889,82,0.09111111111111111,0.09111111111111111,0.008301234567901236,0.5911111111111111
L30_T4,435,4.0,-420.0,-0.4666666666666667,30,0.03333333333333333,0.03333333333333333,0.0011111111111111111,0.6133333333333333
L30_T4,436,4.0,-480.0,-0.5333333333333333,-44,-0.04888888888888889,0.04888888888888889,0.0023901234567901236,0.6322222222222222
L30_T4,437,4.0,-436.0,-0.48444444444444446,-34,-0.03777777777777778,0.03777777777777778,0.0014271604938271606,0.6188888888888889
L30_T4,438,4.0,-528.0,-0.5866666666666667,-24,-0.02666666666666667,0.02666666666666667,0.0007111111111111113,0.6433333333333333
L30_T4,439,4.0,-416.0,-0.4622222222222222,-36,-0.04,0.04,0.0016,0.6155555555555555
L30_T4,440,4.0,-612.0,-0.68,-76,-0.08444444444444445,0.08444444444444445,0.007130864197530865,0.62
L30_T4,441,4.0,-456.0,-0.5066666666666667,-100,-0.1111111111111111,0.1111111111111111,0.012345679012345678,0.5955555555555555
L30_T4,442,4.0,-496.0,-0.5511111111111111,-52,-0.057777777777777775,0.057777777777777775,0.003338271604938271,0.6377777777777778
L30_T4,443,4.0,-484.0,-0.5377777777777778,-4,-0.0044444444444444444,0.0044444444444444444,1.9753086419753087e-05,0.6155555555555555
L30_T4,444,4.0,-504.0,-0.56,-34,-0.03777777777777778,0.03777777777777778,0.0014271604938271606,0.5966666666666667
L30_T4,445,4.0,-444.0,-0.49333333333333335,38,0.042222222222222223,0.042222222222222223,0.0017827160493827162,0.6266666666666667
L30_T4,446,4.0,-520.0,-0.5777777777777777,78,0.08666666666666667,0.08666666666666667,0.007511111111111112,0.6088888888888889
L30_T4,447,4.0,-496.0,-0.5511111111111111,-30,-0.03333333333333333,0.03333333333333333,0.0011111111111111111,0.6244444444444445
L30_T4,448,4.0,-576.0,-0.64,-108,-0.12,0.12,0.0144,0.5766666666666667
L30_T4,449,4.0,-512.0,-0.5688888888888889,-36,-0.04,0.04,0.0016,0.5866666666666667
L30_T4,450,4.0,-472.0,-0.5244444444444445,56,0.06222222222222222,0.06222222222222222,0.003871604938271605,0.6311111111111111
L30_T4,451,4.0,-396.0,-0.44,52,0.057777777777777775,0.057777777777777775,0.003338271604938271,0.6333333333333333
L30_T4,452,4.0,-520.0,-0.5777777777777777,36,0.04,0.04,0.0016,0.64
L30_T4,453,4.0,-512.0,-0.5688888888888889,-4,-0.0044444444444444444,0.0044444444444444444,1.9753086419753087e-05,0.5977777777777777
L30_T4,454,4.0,-436.0,-0.48444444444444446,-34,-0.03777777777777778,0.03777777777777778,0.0014271604938271606,0.6144444444444445
L30_T4,455,4.0,-440.0,-0.4888888888888889,-4,-0.0044444444444444444,0.0044444444444444444,1.9753086419753087e-05,0.6522222222222223
L30_T4,456,4.0,-456.0,-0.5066666666666667,46,0.051111111111111114,0.051111111111111114,0.0026123456790123458,0.6166666666666667
L30_T4,457,4.0,-404.0,-0.4488888888888889,52,0.057777777777777775,0.057777777777777775,0.003338271604938271,0.6611111111111111
L30_T4,458,4.0,-488.0,-0.5422222222222223,34,0.03777777777777778,0.03777777777777778,0.0014271604938271606,0.65
L30_T4,459,4.0,-548.0,-0.6088888888888889,-14,-0.015555555555555555,0.015555555555555555,0.0002419753086419753,0.6022222222222222
L30_T4,460,4.0,-440.0,-0.4888888888888889,-20,-0.022222222222222223,0.022222222222222223,0.0004938271604938272,0.6277777777777778
L30_T4,461,4.0,-484.0,-0.5377777777777778,-62,-0.06888888888888889,0.06888888888888889,0.004745679012345679,0.6011111111111112
L30_T4,462,4.0,-468.0,-0.52,-36,-0.04,0.04,0.0016,0.6233333333333333
L30_T4,463,4.0,-468.0,-0.52,-36,-0.04,0.04,0.0016,0.6111111111111112
L30_T4,464,4.0,-496.0,-0.5511111111111111,-20,-0.022222222222222223,0.022222222222222223,0.0004938271604938272,0.6133333333333333
L30_T4,465,4.0,-480.0,-0.5333333333333333,-6,-0.006666666666666667,0.006666666666666667,4.444444444444445e-05,0.6144444444444445
L30_T4,466,4.0,-504.0,-0.56,-66,-0.07333333333333333,0.07333333333333333,0.005377777777777778,0.6333333333333333
L30_T4,467,4.0,-576.0,-0.64,30,0.03333333333333333,0.03333333333333333,0.0011111111111111111,0.62
L30_T4,468,4.0,-572.0,-0.6355555555555555,-4,-0.0044444444444444444,0.0044444444444444444,1.9753086419753087e-05,0.5966666666666667
L30_T4,469,4.0,-556.0,-0.6177777777777778,-40,-0.044444444444444446,0.044444444444444446,0.0019753086419753087,0.5844444444444444
L30_T4,470,4.0,-576.0,-0.64,-78,-0.08666666666666667,0.08666666666666667,0.007511111111111112,0.57
L30_T4,471,4.0,-540.0,-0.6,-86,-0.09555555555555556,0.09555555555555556,0.009130864197530866,0.5733333333333334
L30_T4,472,4.0,-560.0,-0.6222222222222222,-28,-0.03111111111111111,0.03111111111111111,0.0009679012345679012,0.5744444444444444
L30_T4,473,4.0,-468.0,-0.52,-62,-0.06888888888888889,0.06888888888888889,0.004745679012345679,0.61
L30_T4,474,4.0,-440.0,-0.4888888888888889,-6,-0.006666666666666667,0.006666666666666667,4.444444444444445e-05,0.6288888888888889
L30_T4,475,4.0,-500.0,-0.5555555555555556,92,0.10222222222222223,0.10222222222222223,0.010449382716049383,0.6188888888888889
L30_T4,476,4.0,-508.0,-0.5644444444444444,96,0.10666666666666667,0.10666666666666667,0.01137777777777778,0.5977777777777777
L30_T4,477,4.0,-580.0,-0.6444444444444445,50,0.05555555555555555,0.05555555555555555,0.0030864197530864196,0.5811111111111111
L30_T4,478,4.0,-564.0,-0.6266666666666667,-42,-0.04666666666666667,0.04666666666666667,0.002177777777777778,0.6044444444444445
L30_T4,479,4.0,-492.0,-0.5466666666666666,-70,-0.07777777777777778,0.07777777777777778,0.006049382716049383,0.6088888888888889
L30_T4,480,4.0,-476.0,-0.5288888888888889,-42,-0.04666666666666667,0.04666666666666667,0.002177777777777778,0.6222222222222222
L30_T4,481,4.0,-520.0,-0.5777777777777777,-12,-0.013333333333333334,0.013333333333333334,0.0001777777777777778,0.6011111111111112
L30_T4,482,4.0,-612.0,-0.68,-18,-0.02,0.02,0.0004,0.5788888888888889
L30_T4,483,4.0,-556.0,-0.6177777777777778,-24,-0.02666666666666667,0.02666666666666667,0.0007111111111111113,0.5811111111111111
L30_T4,484,4.0,-524.0,-0.5822222222222222,-24,-0.02666666666666667,0.02666666666666667,0.0007111111111111113,0.5866666666666667
L30_T4,485,4.0,-568.0,-0.6311111111111111,-12,-0.013333333333333334,0.013333333333333334,0.0001777777777777778,0.5555555555555556
L30_T4,486,4.0,-480.0,-0.5333333333333333,-22,-0.024444444444444446,0.024444444444444446,0.0005975308641975309,0.6033333333333334
L30_T4,487,4.0,-556.0,-0.6177777777777778,-16,-0.017777777777777778,0.017777777777777778,0.0003160493827160494,0.5788888888888889
L30_T4,488,4.0,-488.0,-0.5422222222222223,28,0.03111111111111111,0.03111111111111111,0.0009679012345679012,0.6155555555555555
L30_T4,489,4.0,-508.0,-0.5644444444444444,70,0.07777777777777778,0.07777777777777778,0.006049382716049383,0.6188888888888889
L30_T4,490,4.0,-440.0,-0.4888888888888889,114,0.12666666666666668,0.12666666666666668,0.016044444444444448,0.62
L30_T4,491,4.0,-484.0,-0.5377777777777778,66,0.07333333333333333,0.07333333333333333,0.005377777777777778,0.6333333333333333
L30_T4,492,4.0,-496.0,-0.5511111111111111,40,0.044444444444444446,0.044444444444444446,0.0019753086419753087,0.6166666666666667
L30_T4,493,4.0,-476.0,-0.5288888888888889,48,0.05333333333333334,0.05333333333333334,0.002844444444444445,0.6111111111111112
L30_T4,494,4.0,-504.0,-0.56,28,0.03111111111111111,0.03111111111111111,0.0009679012345679012,0.6022222222222222
L30_T4,495,4.0,-404.0,-0.4488888888888889,104,0.11555555555555555,0.11555555555555555,0.013353086419753085,0.6533333333333333
L30_T4,496,4.0,-416.0,-0.4622222222222222,14,0.015555555555555555,0.015555555555555555,0.0002419753086419753,0.6322222222222222
L30_T4,497,4.0,-488.0,-0.5422222222222223,-128,-0.14222222222222222,0.14222222222222222,0.02022716049382716,0.6322222222222222
L30_T4,498,4.0,-520.0,-0.5777777777777777,-112,-0.12444444444444444,0.12444444444444444,0.01548641975308642,0.62
L30_T4,499,4.0,-496.0,-0.5511111111111111,-36,-0.04,0.04,0.0016,0.5911111111111111
L30_T4,500,4.0,-536.0,-0.5955555555555555,16,0.017777777777777778,0.017777777777777778,0.0003160493827160494,0.6177777777777778
L30_T4,501,4.0,-472.0,-0.5244444444444445,2,0.0022222222222222222,0.0022222222222222222,4.938271604938272e-06,0.5966666666666667
L30_T4,502,4.0,-484.0,-0.5377777777777778,10,0.011111111111111112,0.011111111111111112,0.0001234567901234568,0.5977777777777777
L30_T4,503,4.0,-512.0,-0.5688888888888889,80,0.08888888888888889,0.08888888888888889,0.007901234567901235,0.61
L30_T4,504,4.0,-472.0,-0.5244444444444445,40,0.044444444444444446,0.044444444444444446,0.0019753086419753087,0.5933333333333334
L30_T4,505,4.0,-532.0,-0.5911111111111111,-54,-0.06,0.06,0.0036,0.6366666666666667
L30_T4,506,4.0,-536.0,-0.5955555555555555,-76,-0.08444444444444445,0.08444444444444445,0.007130864197530865,0.59
L30_T4,507,4.0,-512.0,-0.5688888888888889,-34,-0.03777777777777778,0.03777777777777778,0.0014271604938271606,0.5833333333333334
L30_T4,508,4.0,-492.0,-0.5466666666666666,30,0.03333333333333333,0.03333333333333333,0.0011111111111111111,0.6222222222222222
L30_T4,509,4.0,-548.0,-0.6088888888888889,88,0.09777777777777778,0.09777777777777778,0.009560493827160494,0.5633333333333334
L30_T4,510,4.0,-448.0,-0.49777777777777776,90,0.1,0.1,0.010000000000000002,0.5922222222222222
L30_T4,511,4.0,-476.0,-0.5288888888888889,38,0.042222222222222223,0.042222222222222223,0.0017827160493827162,0.6222222222222222
L30_T4,512,4.0,-500.0,-0.5555555555555556,-38,-0.042222222222222223,0.042222222222222223,0.0017827160493827162,0.6111111111111112
L30_T4,513,4.0,-452.0,-0.5022222222222222,-32,-0.035555555555555556,0.035555555555555556,0.0012641975308641975,0.6188888888888889
L30_T4,514,4.0,-568.0,-0.6311111111111111,-8,-0.008888888888888889,0.008888888888888889,7.901234567901235e-05,0.6422222222222222
L30_T4,515,4.0,-524.0,-0.5822222222222222,44,0.04888888888888889,0.04888888888888889,0.0023901234567901236,0.6
L30_T4,516,4.0,-464.0,-0.5155555555555555,122,0.13555555555555557,0.13555555555555557,0.018375308641975313,0.6233333333333333
L30_T4,517,4.0,-508.0,-0.5644444444444444,72,0.08,0.08,0.0064,0.6055555555555555
L30_T4,518,4.0,-484.0,-0.5377777777777778,14,0.015555555555555555,0.015555555555555555,0.0002419753086419753,0.61
L30_T4,519,4.0,-528.0,-0.5866666666666667,68,0.07555555555555556,0.07555555555555556,0.005708641975308642,0.6055555555555555
L30_T4,520,4.0,-516.0,-0.5733333333333334,-2,-0.0022222222222222222,0.0022222222222222222,4.938271604938272e-06,0.61
L30_T4,521,4.0,-452.0,-0.5022222222222222,30,0.03333333333333333,0.03333333333333333,0.0011111111111111111,0.6288888888888889
L30_T4,522,4.0,-512.0,-0.5688888888888889,120,0.13333333333333333,0.13333333333333333,0.017777777777777778,0.61
L30_T4,523,4.0,-480.0,-0.5333333333333333,88,0.09777777777777778,0.09777777777777778,0.009560493827160494,0.6177777777777778
L30_T4,524,4.0,-420.0,-0.4666666666666667,-14,-0.015555555555555555,0.015555555555555555,0.0002419753086419753,0.6188888888888889
L30_T4,525,4.0,-528.0,-0.5866666666666667,-76,-0.08444444444444445,0.08444444444444445,0.007130864197530865,0.6233333333333333
L30_T4,526,4.0,-452.0,-0.5022222222222222,-52,-0.057777777777777775,0.057777777777777775,0.003338271604938271,0.6266666666666667
L30_T4,527,4.0,-460.0,-0.5111111111111111,10,0.011111111111111112,0.011111111111111112,0.0001234567901234568,0.6477777777777778
L30_T4,528,4.0,-560.0,-0.6222222222222222,-30,-0.03333333333333333,0.03333333333333333,0.0011111111111111111,0.6088888888888889
L30_T4,529,4.0,-572.0,-0.6355555555555555,-124,-0.13777777777777778,0.13777777777777778,0.018982716049382717,0.5633333333333334
L30_T4,530,4.0,-568.0,-0.6311111111111111,-34,-0.03777777777777778,0.03777777777777778,0.0014271604938271606,0.5588888888888889
L30_T4,531,4.0,-496.0,-0.5511111111111111,82,0.09111111111111111,0.09111111111111111,0.008301234567901236,0.5933333333333334
L30_T4,532,4.0,-508.0,-0.5644444444444444,114,0.12666666666666668,0.12666666666666668,0.016044444444444448,0.6022222222222222
L30_T4,533,4.0,-524.0,-0.5822222222222222,-82,-0.09111111111111111,0.09111111111111111,0.008301234567901236,0.58
L30_T4,534,4.0,-492.0,-0.5466666666666666,-114,-0.12666666666666668,0.12666666666666668,0.016044444444444448,0.5933333333333334
L30_T4,535,4.0,-396.0,-0.44,-28,-0.03111111111111111,0.03111111111111111,0.0009679012345679012,0.6211111111111111
L30_T4,536,4.0,-568.0,-0.6311111111111111,96,0.10666666666666667,0.10666666666666667,0.01137777777777778,0.6266666666666667
L30_T4,537,4.0,-568.0,-0.6311111111111111,46,0.051111111111111114,0.051111111111111114,0.0026123456790123458,0.5855555555555556
L30_T4,538,4.0,-428.0,-0.47555555555555556,-22,-0.024444444444444446,0.024444444444444446,0.0005975308641975309,0.6288888888888889
