x,precision,method,value
1.15799999,float,direct,9.69550928e-09
1.15799999,float,expanded,-2.76565552e-05
1.15799999,float,horner,5.60283661e-06
1.1580000000000001,double,direct,9.6955147086099778e-09
1.1580000000000001,double,expanded,9.6954648753921902e-09
1.1580000000000001,double,horner,9.6954957395922747e-09
1.15799999999999999999999999999999997,quad,direct,9.69551470860989153382399999999997777e-09
1.15799999999999999999999999999999997,quad,expanded,9.69551470860989153382398259841765031e-09
1.15799999999999999999999999999999997,quad,horner,9.69551470860989153382401331700026328e-09
1.15824997,float,direct,9.85000526e-09
1.15824997,float,expanded,1.04904175e-05
1.15824997,float,horner,-3.69548798e-06
1.15825,double,direct,9.8500216915352912e-09
1.15825,double,expanded,9.8499493006443117e-09
1.15825,double,horner,9.8499599587853481e-09
1.15824999999999999999999999999999996,quad,direct,9.85002169153528759836309666538236419e-09
1.15824999999999999999999999999999996,quad,expanded,9.85002169153528759836302836161373692e-09
1.15824999999999999999999999999999996,quad,horner,9.85002169153528759836309740620224321e-09
1.15849996,float,direct,1.00067146e-08
1.15849996,float,expanded,-1.43051147e-06
1.15849996,float,horner,2.24113464e-05
1.1585000000000001,double,direct,1.0006741144174161e-08
1.1585000000000001,double,expanded,1.0006845130305919e-08
1.1585000000000001,double,horner,1.0006766748560381e-08
1.15849999999999999999999999999999996,quad,direct,1.00067411441741081830482900390624742e-08
1.15849999999999999999999999999999996,quad,expanded,1.00067411441741081830483014068462607e-08
1.15849999999999999999999999999999996,quad,horner,1.00067411441741081830482644289913285e-08
1.15875006,float,direct,1.01657394e-08
1.15875006,float,expanded,-6.67572021e-06
1.15875006,float,horner,2.31266022e-05
1.1587499999999999,double,direct,1.0165701183242632e-08
1.1587499999999999,double,expanded,1.0165646990856203e-08
1.1587499999999999,double,horner,1.0165670860651232e-08
1.15874999999999999999999999999999995,quad,direct,1.01657011832426631045434623956680017e-08
1.15874999999999999999999999999999995,quad,expanded,1.01657011832426631045434964191978537e-08
1.15874999999999999999999999999999995,quad,horner,1.01657011832426631045434604043078936e-08
1.15900004,float,direct,1.03269544e-08
1.15900004,float,expanded,-3.33786011e-06
1.15900004,float,horner,-1.90734863e-05
1.159,double,direct,1.0326930237613199e-08
1.159,double,expanded,1.0326885124811724e-08
1.159,double,horner,1.0326941857208283e-08
1.15900000000000000000000000000000014,quad,direct,1.03269302376131800304010000000000943e-08
1.15900000000000000000000000000000014,quad,expanded,1.03269302376131800304010306568719386e-08
1.15900000000000000000000000000000014,quad,horner,1.03269302376131800304010080271950921e-08
1.15925002,float,direct,1.04904698e-08
1.15925002,float,expanded,3.14712524e-05
1.15925002,float,horner,-5.96046448e-06
1.1592500000000001,double,direct,1.0490457051279697e-08
1.1592500000000001,double,expanded,1.0490524005035695e-08
1.1592500000000001,double,horner,1.0490442403643385e-08
1.15924999999999999999999999999999994,quad,direct,1.04904570512796225052099989404677994e-08
1.15924999999999999999999999999999994,quad,expanded,1.04904570512796225052099523415304371e-08
1.15924999999999999999999999999999994,quad,horner,1.04904570512796225052099917267977998e-08
1.1595,float,direct,1.06563123e-08
1.1595,float,expanded,-1.38282776e-05
1.1595,float,horner,6.19888306e-06
1.1595,double,direct,1.0656310686346937e-08
1.1595,double,expanded,1.0656299842537464e-08
1.1595,double,horner,1.0656326376867753e-08
1.15950000000000000000000000000000013,quad,direct,1.06563106863469529644968759765625908e-08
1.15950000000000000000000000000000013,quad,expanded,1.06563106863469529644968141108611977e-08
1.15950000000000000000000000000000013,quad,horner,1.0656310686346952964496887585088576e-08
1.15974998,float,direct,1.08245102e-08
1.15974998,float,expanded,3.09944153e-05
1.15974998,float,horner,-2.36034393e-05
1.1597500000000001,double,direct,1.0824520526044028e-08
1.1597500000000001,double,expanded,1.0824470209058745e-08
1.1597500000000001,double,horner,1.0824578566825949e-08
1.15974999999999999999999999999999994,quad,direct,1.08245205260439887700175720224380047e-08
1.15974999999999999999999999999999994,quad,expanded,1.08245205260439887700175075116706627e-08
1.15974999999999999999999999999999994,quad,horner,1.08245205260439887700176312526695896e-08
1.15999997,float,direct,1.09950937e-08
1.15999997,float,expanded,-3.48091125e-05
1.15999997,float,horner,-6.7949295e-06
1.1600000000000001,double,direct,1.09951162777601e-08
1.1600000000000001,double,expanded,1.0995113264300471e-08
1.1600000000000001,double,horner,1.0995095944821287e-08
1.16000000000000000000000000000000012,quad,direct,1.09951162777600000000000000000000819e-08
1.16000000000000000000000000000000012,quad,expanded,1.09951162777600000000000010057245063e-08
1.16000000000000000000000000000000012,quad,horner,1.09951162777599999999999904131098122e-08
1.16024995,float,direct,1.11680931e-08
1.16024995,float,expanded,-4.00543213e-05
1.16024995,float,horner,-1.76429749e-05
1.16025,double,direct,1.1168127976105201e-08
1.16025,double,expanded,1.1168155289453807e-08
1.16025,double,horner,1.1168188263077639e-08
1.16024999999999999999999999999999993,quad,direct,1.1168127976105198430017584229469246e-08
1.16024999999999999999999999999999993,quad,expanded,1.11681279761051984300175629807220693e-08
1.16024999999999999999999999999999993,quad,horner,1.11681279761051984300176007289489793e-08
1.16050005,float,direct,1.13436203e-08
1.16050005,float,expanded,-2.24113464e-05
1.16050005,float,horner,2.56299973e-06
1.1605000000000001,double,direct,1.1343585985995329e-08
1.1605000000000001,double,expanded,1.1343675332398107e-08
1.1605000000000001,double,horner,1.1343630923477122e-08
1.16050000000000000000000000000000011,quad,direct,1.13435859859952678445031259765625826e-08
1.16050000000000000000000000000000011,quad,expanded,1.13435859859952678445030723152340871e-08
1.16050000000000000000000000000000011,quad,horner,1.13435859859952678445030995671428002e-08
1.16075003,float,direct,1.15215428e-08
1.16075003,float,expanded,1.62124634e-05
1.16075003,float,horner,6.31809235e-06
1.1607500000000002,double,direct,1.1521521005760208e-08
1.1607500000000002,double,expanded,1.152152417915886e-08
1.1607500000000002,double,horner,1.1521517628843014e-08
1.16074999999999999999999999999999992,quad,direct,1.15215210057600865254502699365615251e-08
1.16074999999999999999999999999999992,quad,expanded,1.15215210057600865254503354873340874e-08
1.16074999999999999999999999999999992,quad,horner,1.15215210057600865254502853168590361e-08
1.16100001,float,direct,1.17019736e-08
1.16100001,float,expanded,2.00271606e-05
1.16100001,float,horner,3.57627869e-06
1.161,double,direct,1.1701964070276818e-08
1.161,double,expanded,1.1702012692182961e-08
1.161,double,horner,1.1701996038837592e-08
1.1610000000000000000000000000000001,quad,direct,1.1701964070276793473601000000000076e-08
1.1610000000000000000000000000000001,quad,expanded,1.17019640702767934736009896025711421e-08
1.1610000000000000000000000000000001,quad,horner,1.17019640702767934736009958618434613e-08
1.16125,float,direct,1.18849437e-08
1.16125,float,expanded,-1.04904175e-05
1.16125,float,horner,1.52587891e-05
1.1612500000000001,double,direct,1.1884946554127437e-08
1.1612500000000001,double,expanded,1.1884843331699813e-08
1.1612500000000001,double,horner,1.1884924489002913e-08
1.16124999999999999999999999999999991,quad,direct,1.18849465541273506283853203058242119e-08
1.16124999999999999999999999999999991,quad,expanded,1.18849465541273506283852815361418617e-08
1.16124999999999999999999999999999991,quad,horner,1.18849465541273506283853253510480965e-08
1.16149998,float,direct,1.20704833e-08
1.16149998,float,expanded,-2.86102295e-06
1.16149998,float,horner,6.02006912e-06
1.1615000000000002,double,direct,1.2070500174780903e-08
1.1615000000000002,double,expanded,1.2070475285952398e-08
1.1615000000000002,double,horner,1.2070522803497852e-08
1.1615000000000000000000000000000001,quad,direct,1.20705001747807540660670400390625719e-08
1.1615000000000000000000000000000001,quad,expanded,1.20705001747807540660671146565291881e-08
1.1615000000000000000000000000000001,quad,horner,1.20705001747807540660670229822638353e-08
1.16175008,float,direct,1.22587167e-08
1.16175008,float,expanded,-6.81877136e-05
1.16175008,float,horner,-7.62939453e-06
1.1617500000000001,double,direct,1.2258656995800092e-08
1.1617500000000001,double,expanded,1.2258680293086854e-08
1.1617500000000001,double,horner,1.2258675075038639e-08
1.16175000000000000000000000000000009,quad,direct,1.22586569958000478709608383646012026e-08
1.16175000000000000000000000000000009,quad,expanded,1.22586569958000478709609468745531675e-08
1.16175000000000000000000000000000009,quad,horner,1.22586569958000478709608260224491572e-08
1.16199994,float,direct,1.24494042e-08
1.16199994,float,expanded,3.19480896e-05
1.16199994,float,horner,-1.99079514e-05
1.1620000000000001,double,direct,1.2449449430074407e-08
1.1620000000000001,double,expanded,1.2449478781206835e-08
1.1620000000000001,double,horner,1.2449441477713208e-08
1.16200000000000000000000000000000009,quad,direct,1.24494494300742950922240000000000652e-08
1.16200000000000000000000000000000009,quad,expanded,1.24494494300742950922239310972362366e-08
1.16200000000000000000000000000000009,quad,horner,1.24494494300742950922240027418301678e-08
1.16225004,float,direct,1.26429436e-08
1.16225004,float,expanded,-4.10079956e-05
1.16225004,float,horner,9.83476639e-06
1.16225,double,direct,1.2642910243075663e-08
1.16225,double,expanded,1.2642964009046409e-08
1.16225,double,horner,1.2642883406854821e-08
1.16225000000000000000000000000000008,quad,direct,1.2642910243075660918594842911720343e-08
1.16225000000000000000000000000000008,quad,expanded,1.26429102430756609185948157072349048e-08
1.16225000000000000000000000000000008,quad,horner,1.26429102430756609185948475813754844e-08
1.16250002,float,direct,1.28390898e-08
1.16250002,float,expanded,1.76429749e-05
1.16250002,float,horner,3.15904617e-06
1.1625000000000001,double,direct,1.2839072556141835e-08
1.1625000000000001,double,expanded,1.2839100449468788e-08
1.1625000000000001,double,horner,1.2839061147573716e-08
1.16250000000000000000000000000000008,quad,direct,1.2839072556141763925552368164062562e-08
1.16250000000000000000000000000000008,quad,expanded,1.28390725561417639255524482006296595e-08
1.16250000000000000000000000000000008,quad,horner,1.28390725561417639255523470893075792e-08
1.16275001,float,direct,1.30379743e-08
1.16275001,float,expanded,1.1920929e-05
1.16275001,float,horner,5.48362732e-06
1.16275,double,direct,1.3037969849783416e-08
1.16275,double,expanded,1.3038106594365217e-08
1.16275,double,horner,1.3037990131969934e-08
1.16275000000000000000000000000000007,quad,direct,1.30379698497834519737115087518692582e-08
1.16275000000000000000000000000000007,quad,expanded,1.30379698497834519737115417682182782e-08
1.16275000000000000000000000000000007,quad,horner,1.3037969849783451973711548701566078e-08
1.16299999,float,direct,1.32396263e-08
1.16299999,float,expanded,-6.67572021e-06
1.16299999,float,horner,-2.43186951e-05
1.163,double,direct,1.3239635967018186e-08
1.163,double,expanded,1.3239524143671133e-08
1.163,double,horner,1.3239695118016925e-08
1.16300000000000000000000000000000007,quad,direct,1.32396359670181600638490000000000572e-08
1.16300000000000000000000000000000007,quad,expanded,1.32396359670181600638491053200513607e-08
1.16300000000000000000000000000000007,quad,horner,1.32396359670181600638489690605077953e-08
1.16324997,float,direct,1.34440779e-08
1.16324997,float,expanded,1.28746033e-05
1.16324997,float,horner,-2.40802765e-05
1.1632500000000001,double,direct,1.3444105116729104e-08
1.1632500000000001,double,expanded,1.3444044100197061e-08
1.1632500000000001,double,horner,1.3444126811812396e-08
1.16325000000000000000000000000000006,quad,direct,1.34441051167290081827797995080948381e-08
1.16325000000000000000000000000000006,quad,expanded,1.34441051167290081827798862383028628e-08
1.16325000000000000000000000000000006,quad,horner,1.34441051167290081827797821417893687e-08
1.16350007,float,direct,1.36514702e-08
1.16350007,float,expanded,-2.33650208e-05
1.16350007,float,horner,7.27176666e-06
1.1635,double,direct,1.3651411877049779e-08
1.1635,double,expanded,1.3651337837927713e-08
1.1635,double,horner,1.3651383912183235e-08
1.16350000000000000000000000000000006,quad,direct,1.36514118770497979053766103515625483e-08
1.16350000000000000000000000000000006,quad,expanded,1.36514118770497979053766006879843013e-08
1.16350000000000000000000000000000006,quad,horner,1.3651411877049797905376648836232911e-08
1.16375005,float,direct,1.38616372e-08
1.16375005,float,expanded,2.28881836e-05
1.16375005,float,horner,-8.94069672e-06
1.1637500000000001,double,direct,1.3861591198776121e-08
1.1637500000000001,double,expanded,1.3861624736932754e-08
1.1637500000000001,double,horner,1.3861597758513255e-08
1.16375000000000000000000000000000005,quad,direct,1.38615911987760672513488680124283283e-08
1.16375000000000000000000000000000005,quad,expanded,1.3861591198776067251348867349504752e-08
1.16375000000000000000000000000000005,quad,horner,1.38615911987760672513488587791164995e-08
1.16400003,float,direct,1.40747076e-08
1.16400003,float,expanded,7.29560852e-05
1.16400003,float,horner,-6.19888306e-06
1.1640000000000001,double,direct,1.4074678408802489e-08
1.1640000000000001,double,expanded,1.4074674759001482e-08
1.1640000000000001,double,horner,1.4074659659968347e-08
1.16400000000000000000000000000000005,quad,direct,1.40746784088023640309760000000000426e-08
1.16400000000000000000000000000000005,quad,expanded,1.4074678408802364030976015526902985e-08
1.16400000000000000000000000000000005,quad,horner,1.40746784088023640309760029120618492e-08
1.16425002,float,direct,1.42907233e-08
1.16425002,float,expanded,1.57356262e-05
1.16425002,float,horner,6.67572021e-06
1.16425,double,direct,1.4290709213585906e-08
1.16425,double,expanded,1.4290696626062527e-08
1.16425,double,horner,1.4290683636453139e-08
1.16425000000000000000000000000000004,quad,direct,1.42907092135858986518263180246353541e-08
1.16425000000000000000000000000000004,quad,expanded,1.42907092135858986518263551236338399e-08
1.16425000000000000000000000000000004,quad,horner,1.42907092135858986518263070716817275e-08
1.1645,float,direct,1.45097179e-08
1.1645,float,expanded,-3.33786011e-06
1.1645,float,horner,-7.03334808e-06
1.1645000000000001,double,direct,1.4509719702636817e-08
1.1645000000000001,double,expanded,1.4509686785402209e-08
1.1645000000000001,double,horner,1.450972286765051e-08
1.16450000000000000000000000000000004,quad,direct,1.45097197026367380985910166015625365e-08
1.16450000000000000000000000000000004,quad,expanded,1.45097197026367380985909683087715456e-08
1.16450000000000000000000000000000004,quad,horner,1.45097197026367380985910128940497581e-08
1.16474998,float,direct,1.47317287e-08
1.16474998,float,expanded,-7.62939453e-06
1.16474998,float,horner,9.35792923e-06
1.1647500000000002,double,direct,1.473174635203486e-08
1.1647500000000002,double,expanded,1.4731786457389262e-08
1.1647500000000002,double,horner,1.4731734943040919e-08
1.16475000000000000000000000000000004,quad,direct,1.47317463520347035405258897790909161e-08
1.16475000000000000000000000000000004,quad,expanded,1.47317463520347035405259437053899967e-08
1.16475000000000000000000000000000004,quad,horner,1.47317463520347035405258376829465581e-08
1.16499996,float,direct,1.49567931e-08
1.16499996,float,expanded,-3.81469727e-06
1.16499996,float,horner,-5.24520874e-06
1.165,double,direct,1.4956826027973171e-08
1.165,double,expanded,1.4956827776302362e-08
1.165,double,horner,1.495677226515113e-08
1.16500000000000000000000000000000003,quad,direct,1.49568260279731347656250000000000268e-08
1.16500000000000000000000000000000003,quad,expanded,1.49568260279731347656250468915221417e-08
1.16500000000000000000000000000000003,quad,horner,1.49568260279731347656249625357905776e-08
1.16525006,float,direct,1.51850514e-08
1.16525006,float,expanded,-1.04904175e-05
1.16525006,float,horner,1.0073185e-05
1.1652500000000001,double,direct,1.5184995990329794e-08
1.1652500000000001,double,expanded,1.5184939528012364e-08
1.1652500000000001,double,horner,1.5185055324273833e-08
1.16525000000000000000000000000000003,quad,direct,1.51849959903296853875541006097793837e-08
1.16525000000000000000000000000000003,quad,expanded,1.51849959903296853875541810930287842e-08
1.16525000000000000000000000000000003,quad,horner,1.51849959903296853875540963521112312e-08
1.16550004,float,direct,1.54163331e-08
1.16550004,float,expanded,1.62124634e-05
1.16550004,float,horner,-2.21729279e-05
1.1655000000000002,double,direct,1.5416293896264502e-08
1.1655000000000002,double,expanded,1.5416235399356992e-08
1.1655000000000002,double,horner,1.541627270285062e-08
1.16550000000000000000000000000000002,quad,direct,1.54162938962643135205505869140625192e-08
1.16550000000000000000000000000000002,quad,expanded,1.54162938962643135205506179124185187e-08
1.16550000000000000000000000000000002,quad,horner,1.54162938962643135205506175272325299e-08
1.16575003,float,direct,1.5650782e-08
1.16575003,float,expanded,-5.7220459e-06
1.16575003,float,horner,3.24249268e-05
1.1657500000000001,double,direct,1.5650757803844694e-08
1.1657500000000001,double,expanded,1.565070117948153e-08
1.1657500000000001,double,horner,1.5650747253737052e-08
1.16575000000000000000000000000000002,quad,direct,1.56507578038446333689545906534195102e-08
1.16575000000000000000000000000000002,quad,expanded,1.5650757803844633368954573723700608e-08
1.16575000000000000000000000000000002,quad,horner,1.56507578038446333689545673681317916e-08
1.16600001,float,direct,1.58884355e-08
1.16600001,float,expanded,-3.29017639e-05
1.16600001,float,horner,1.37090683e-05
1.1660000000000001,double,direct,1.5888426175698939e-08
1.1660000000000001,double,expanded,1.58883874945559e-08
1.1660000000000001,double,horner,1.5888465321189926e-08
1.16600000000000000000000000000000001,quad,direct,1.58884261756987939317760000000000113e-08
1.16600000000000000000000000000000001,quad,expanded,1.58884261756987939317759337241104224e-08
1.16600000000000000000000000000000001,quad,horner,1.58884261756987939317760474502736385e-08
1.16624999,float,direct,1.61293272e-08
1.16624999,float,expanded,-1.00135803e-05
1.16624999,float,horner,-4.76837158e-07
1.16625,double,direct,1.6129337882696058e-08
1.16625,double,expanded,1.6129250823837538e-08
1.16625,double,horner,1.6129361068983883e-08
1.16625000000000000000000000000000001,quad,direct,1.61293378826960517787281423807144251e-08
1.16625000000000000000000000000000001,quad,expanded,1.61293378826960517787281163658568248e-08
1.16625000000000000000000000000000001,quad,horner,1.61293378826960517787281748178306369e-08
1.16649997,float,direct,1.6373507e-08
1.16649997,float,expanded,3.29017639e-05
1.16649997,float,horner,-1.1920929e-07
1.1665000000000001,double,direct,1.63735322076553e-08
1.1665000000000001,double,expanded,1.637353452821344e-08
1.1665000000000001,double,horner,1.6373555289384001e-08
1.1665,quad,direct,1.63735322076552056124740712890625012e-08
1.1665,quad,expanded,1.63735322076552056124741025367429189e-08
1.1665,quad,horner,1.63735322076552056124741063886028077e-08
1.16674995,float,direct,1.66210032e-08
1.16674995,float,expanded,2.62260437e-05
1.16674995,float,horner,-1.08480453e-05
1.16675,double,direct,1.6621048849081016e-08
1.16675,double,expanded,1.6620957943302983e-08
1.16675,double,horner,1.6621060971999668e-08
1.16675,quad,direct,1.66210488490810610924393114557266228e-08
1.16675,quad,expanded,1.66210488490810610924392822368135496e-08
1.16675,quad,horner,1.66210488490810610924392732812393082e-08
1.16700006,float,direct,1.68719829e-08
1.16700006,float,expanded,3.95774841e-05
1.16700006,float,horner,-5.96046448e-06
1.167,double,direct,1.6871927924929135e-08
1.167,double,expanded,1.6871930519357647e-08
1.167,double,horner,1.6871963492981479e-08
1.16699999999999999999999999999999999,quad,direct,1.68719279249290951584489999999999956e-08
1.16699999999999999999999999999999999,quad,expanded,1.68719279249290951584490614918496033e-08
1.16699999999999999999999999999999999,quad,horner,1.68719279249290951584490088176656243e-08
1.16725004,float,direct,1.71262471e-08
1.16725004,float,expanded,-1.66893005e-05
1.16725004,float,horner,-2.31266022e-05
1.1672500000000001,double,direct,1.7126209976398616e-08
1.1672500000000001,double,expanded,1.7126187579208363e-08
1.1672500000000001,double,horner,1.7126204898687547e-08
1.16724999999999999999999999999999999,quad,direct,1.71262099763984898576510751733779751e-08
1.16724999999999999999999999999999999,quad,expanded,1.71262099763984898576509979970637637e-08
1.16724999999999999999999999999999999,quad,horner,1.71262099763984898576510533675496648e-08
1.16750002,float,direct,1.73839556e-08
1.16750002,float,expanded,-1.85966492e-05
1.16750002,float,horner,5.42402267e-06
1.1675,double,direct,1.7383935971753689e-08
1.1675,double,expanded,1.7383863237796504e-08
1.1675,double,horner,1.738394961314782e-08
1.16749999999999999999999999999999998,quad,direct,1.73839359717537064456939697265624846e-08
1.16749999999999999999999999999999998,quad,expanded,1.73839359717537064456939746030654738e-08
1.16749999999999999999999999999999998,quad,horner,1.73839359717537064456939560178415105e-08
1.16775,float,direct,1.76451476e-08
1.16775,float,expanded,2.86102295e-05
1.16775,float,horner,7.39097595e-06
1.1677500000000001,double,direct,1.764514731017484e-08
1.1677500000000001,double,expanded,1.7645071181959793e-08
1.1677500000000001,double,horner,1.7645119920750574e-08
1.16774999999999999999999999999999998,quad,direct,1.76451473101747713029406234750747475e-08
1.16774999999999999999999999999999998,quad,expanded,1.76451473101747713029406295401783876e-08
1.16774999999999999999999999999999998,quad,horner,1.76451473101747713029405963178868469e-08
1.16799998,float,direct,1.79098691e-08
1.16799998,float,expanded,-2.62260437e-05
1.16799998,float,horner,2.74181366e-06
1.1680000000000001,double,direct,1.7909885825636606e-08
1.1680000000000001,double,expanded,1.7909902894075458e-08
1.1680000000000001,double,horner,1.7909925320580555e-08
1.16799999999999999999999999999999998,quad,direct,1.79098858256364459786239999999999749e-08
1.16799999999999999999999999999999998,quad,expanded,1.7909885825636445978624058347253148e-08
1.16799999999999999999999999999999998,quad,horner,1.79098858256364459786240022063952691e-08
1.16825008,float,direct,1.81782855e-08
1.16825008,float,expanded,2.57492065e-05
1.16825008,float,horner,-6.43730164e-06
1.16825,double,direct,1.8178193790816463e-08
1.16825,double,expanded,1.8178284655334664e-08
1.16825,double,horner,1.8178219596265421e-08
1.16824999999999999999999999999999997,quad,direct,1.81781937908164544502861362924575516e-08
1.16824999999999999999999999999999997,quad,expanded,1.81781937908164544502861046557488197e-08
1.16824999999999999999999999999999997,quad,horner,1.81781937908164544502861130335440777e-08
1.16849995,float,direct,1.84500539e-08
1.16849995,float,expanded,-5.24520874e-06
1.16849995,float,horner,-2.86102295e-05
1.1685000000000001,double,direct,1.8450113921033044e-08
1.1685000000000001,double,expanded,1.8450115213397567e-08
1.1685000000000001,double,horner,1.8450088346000371e-08
1.16849999999999999999999999999999997,quad,direct,1.84501139210329414625965322265624648e-08
1.16849999999999999999999999999999997,quad,expanded,1.84501139210329414625965122156149434e-08
1.16849999999999999999999999999999997,quad,horner,1.84501139210329414625965004674422826e-08
1.16875005,float,direct,1.87257427e-08
1.16875005,float,expanded,-5.38825989e-05
1.16875005,float,horner,7.03334808e-06
1.1687500000000002,double,direct,1.8725689378211535e-08
1.1687500000000002,double,expanded,1.872570365435422e-08
1.1687500000000002,double,horner,1.872564370231089e-08
1.16874999999999999999999999999999996,quad,direct,1.87256893782113365887198597192763861e-08
1.16874999999999999999999999999999996,quad,expanded,1.87256893782113365887198906554291764e-08
1.16874999999999999999999999999999996,quad,horner,1.87256893782113365887198585886956024e-08
1.16900003,float,direct,1.90049967e-08
1.16900003,float,expanded,-1.1920929e-05
1.16900003,float,horner,-2.18153e-05
1.169,double,direct,1.9004963774880843e-08
1.169,double,expanded,1.9004966489433173e-08
1.169,double,horner,1.9004958717872e-08
1.16899999999999999999999999999999996,quad,direct,1.90049637748807994388009999999999536e-08
1.16899999999999999999999999999999996,quad,expanded,1.90049637748807994388010017230542495e-08
1.16899999999999999999999999999999996,quad,horner,1.90049637748807994388009819822723196e-08
1.16925001,float,direct,1.92879952e-08
1.16925001,float,expanded,-2.95639038e-05
1.16925001,float,horner,1.84774399e-06
1.1692500000000001,double,direct,1.9287981178200563e-08
1.1692500000000001,double,expanded,1.9288055597144194e-08
1.1692500000000001,double,horner,1.9287927699451757e-08
1.16924999999999999999999999999999995,quad,direct,1.92879811782004222238607622613906292e-08
1.16924999999999999999999999999999995,quad,expanded,1.92879811782004222238607921404620932e-08
1.16924999999999999999999999999999995,quad,horner,1.9287981178200422223860726658843984e-08
1.16949999,float,direct,1.95747791e-08
1.16949999,float,expanded,-5.7220459e-06
1.16949999,float,horner,1.33514404e-05
1.1695,double,direct,1.9574786114015349e-08
1.1695,double,expanded,1.9574763143737073e-08
1.1695,double,horner,1.9574795229182484e-08
1.16949999999999999999999999999999995,quad,direct,1.95747861140153666694517587890624379e-08
1.16949999999999999999999999999999995,quad,expanded,1.95747861140153666694518073161126586e-08
1.16949999999999999999999999999999995,quad,horner,1.95747861140153666694517383678206496e-08
1.16974998,float,direct,1.98653947e-08
1.16974998,float,expanded,8.05854797e-05
1.16974998,float,horner,-1.1920929e-05
1.1697500000000001,double,direct,1.9865423570943192e-08
1.1697500000000001,double,expanded,1.986556430466635e-08
1.1697500000000001,double,horner,1.9865327383072895e-08
1.16975000000000000000000000000000014,quad,direct,1.98654235709431130618142711648942618e-08
1.16975000000000000000000000000000014,quad,expanded,1.98654235709431130618141977650820986e-08
1.16975000000000000000000000000000014,quad,horner,1.98654235709431130618143135134717562e-08
1.17000008,float,direct,2.01600283e-08
1.17000008,float,expanded,-3.43322754e-05
1.17000008,float,horner,-2.14576721e-05
1.1699999999999999,double,direct,2.0159939004489913e-08
1.1699999999999999,double,expanded,2.0159958147303314e-08
1.1699999999999999,double,horner,2.0159935609775914e-08
1.16999999999999999999999999999999994,quad,direct,2.01599390044899999999999999999999268e-08
1.16999999999999999999999999999999994,quad,expanded,2.01599390044900000000000120006807616e-08
1.16999999999999999999999999999999994,quad,horner,2.01599390044899999999999860006265123e-08
1.17024994,float,direct,2.04583035e-08
1.17024994,float,expanded,5.57899475e-05
1.17024994,float,horner,-8.46385956e-06
1.17025,double,direct,2.0458378341198247e-08
1.17025,double,expanded,2.0458438498849318e-08
1.17025,double,horner,2.0458401084333389e-08
1.17025000000000000000000000000000013,quad,direct,2.04583783411982342205008075723649588e-08
1.17025000000000000000000000000000013,quad,expanded,2.04583783411982342205007430070670236e-08
1.17025000000000000000000000000000013,quad,horner,2.04583783411982342205007856664152918e-08
1.17050004,float,direct,2.07608384e-08
1.17050004,float,expanded,-4.76837158e-07
1.17050004,float,horner,-1.34706497e-05
1.1705000000000001,double,direct,2.0760787982823662e-08
1.1705000000000001,double,expanded,2.0760833940869361e-08
1.1705000000000001,double,horner,2.076080096724553e-08
1.17049999999999999999999999999999993,quad,direct,2.07607879828235506563333994140624184e-08
1.17049999999999999999999999999999993,quad,expanded,2.07607879828235506563334530059973626e-08
1.17049999999999999999999999999999993,quad,horner,2.07607879828235506563333872354897618e-08
1.17075002,float,direct,2.10672404e-08
1.17075002,float,expanded,-2.24113464e-05
1.17075002,float,horner,4.05311584e-06
1.17075,double,direct,2.1067214810543653e-08
1.17075,double,expanded,2.1067092070836679e-08
1.17075,double,horner,2.1067193767265735e-08
1.17075000000000000000000000000000012,quad,direct,2.10672148105437036902928080072404439e-08
1.17075000000000000000000000000000012,quad,expanded,2.10672148105437036902927558771527396e-08
1.17075000000000000000000000000000012,quad,horner,2.10672148105437036902927705142203169e-08
1.171,float,direct,2.13777103e-08
1.171,float,expanded,-2.05039978e-05
1.171,float,horner,6.07967377e-06
1.171,double,direct,2.1377706189198027e-08
1.171,double,expanded,2.1377657866139543e-08
1.171,double,horner,2.1377681069800758e-08
1.17099999999999999999999999999999992,quad,direct,2.1377706189197971362200999999999898e-08
1.17099999999999999999999999999999992,quad,expanded,2.13777061891979713622010336708346273e-08
1.17099999999999999999999999999999992,quad,horner,2.13777061891979713622010370412120299e-08
1.17124999,float,direct,2.16922924e-08
1.17124999,float,expanded,-4.76837158e-05
1.17124999,float,horner,2.83122063e-05
1.1712500000000001,double,direct,2.1692309971558016e-08
1.1712500000000001,double,expanded,2.1692443397114403e-08
1.1712500000000001,double,horner,2.1692267426765e-08
1.17125000000000000000000000000000011,quad,direct,2.16923099715578550924453884363175784e-08
1.17125000000000000000000000000000011,quad,expanded,2.16923099715578550924453360836565275e-08
1.17125000000000000000000000000000011,quad,horner,2.16923099715578550924453741207729292e-08
1.17149997,float,direct,2.2011033e-08
1.17149997,float,expanded,-3.33786011e-05
1.17149997,float,horner,-8.58306885e-06
1.1715,double,direct,2.2011074502629137e-08
1.1715,double,expanded,2.2011167111202212e-08
1.1715,double,horner,2.2011069855665255e-08
1.17149999999999999999999999999999991,quad,direct,2.20110745026291582889289541015623795e-08
1.17149999999999999999999999999999991,quad,expanded,2.20110745026291582889290328174184543e-08
1.17149999999999999999999999999999991,quad,horner,2.2011074502629158288928990543256175e-08
1.17175007,float,direct,2.23341381e-08
1.17175007,float,expanded,-3.14712524e-05
1.17175007,float,horner,2.37226486e-05
1.1717500000000001,double,direct,2.2334048623985719e-08
1.1717500000000001,double,expanded,2.2334066152041032e-08
